Play Prior,Bet Prior,Fold Prior,Has Pair Raise Prior,No Pair Raise Prior,Number Of Players,Position,Pot Size,Action,Has Pair
0.57143,0.25090,0.40502,0.00000,0.36000,7,2,250,B,0
0.67883,0.37811,0.30846,0.50000,0.40625,7,7,157,c,0
0.57143,0.25000,0.40357,0.00000,0.34615,7,2,250,k,0
0.72777,0.56932,0.26710,0.89831,0.73322,7,2,6816,B,0
0.46859,0.28051,0.53676,0.52381,0.37615,7,4,2666,c,0
0.72777,0.56944,0.26702,0.89831,0.73367,7,2,6816,r,0
0.46859,0.28031,0.53638,0.52381,0.37273,7,4,2666,c,0
0.56872,0.25517,0.40690,0.00000,0.37037,8,1,98,B,0
0.46866,0.28063,0.53632,0.52381,0.37838,8,2,1969,B,0
0.56872,0.25430,0.40550,0.00000,0.35714,8,1,98,c,0
0.46866,0.28043,0.53594,0.52381,0.37500,8,2,1969,c,0
0.85491,0.53333,0.23056,0.66667,0.50000,8,2,94,B,0
0.65541,0.36449,0.33178,0.50000,0.39394,8,4,198,c,0
0.85491,0.53259,0.23024,0.66667,0.49573,8,2,94,k,0
0.85523,0.53324,0.22992,0.66667,0.50000,8,1,83,B,0
0.72762,0.56917,0.26706,0.89831,0.73244,8,4,14492,c,0
0.85523,0.53250,0.22960,0.66667,0.49580,8,1,83,c,0
0.60769,0.32821,0.38225,0.48529,0.41526,8,5,2655,c,0
0.55621,0.39004,0.44813,0.57143,0.51579,8,6,262,c,0
0.85588,0.53103,0.22897,0.66667,0.49167,8,7,60,c,0
0.72794,0.56937,0.26677,0.89831,0.73289,8,1,14492,B,0
0.55963,0.25168,0.41275,0.00000,0.37931,8,2,321,B,0
0.85619,0.53030,0.22865,0.66667,0.48760,8,6,84,c,0
0.72794,0.56921,0.26670,0.89831,0.73167,8,1,14492,c,0
0.55963,0.25084,0.41137,0.00000,0.36667,8,2,321,k,0
0.56164,0.25333,0.41000,0.00000,0.38710,7,1,320,B,0
0.85651,0.52957,0.22834,0.66667,0.48361,7,4,86,c,0
0.56164,0.25249,0.40864,0.00000,0.37500,7,1,320,c,0
0.64935,0.36036,0.34234,0.40000,0.39394,7,5,43,c,1
0.72776,0.56918,0.26683,0.89831,0.73211,7,6,3622,r,0
0.64935,0.35874,0.34081,0.33333,0.39394,7,5,43,c,1
0.55588,0.39009,0.44892,0.57143,0.52083,7,1,359,B,0
0.85495,0.52949,0.22908,0.66667,0.48780,7,2,56,B,0
0.65161,0.35714,0.33929,0.28571,0.39394,7,4,179,c,1
0.55588,0.38969,0.44845,0.57143,0.51546,7,1,359,c,0
0.85495,0.52877,0.22877,0.66667,0.48387,7,2,56,k,0
0.72741,0.56895,0.26700,0.89831,0.73256,6,1,5794,B,0
0.55490,0.38849,0.44913,0.57143,0.51020,6,4,143,c,0
0.72741,0.56907,0.26693,0.89831,0.73300,6,1,5794,r,0
0.55490,0.38809,0.44867,0.57143,0.50505,6,4,143,c,0
0.55556,0.38769,0.44821,0.57143,0.50000,6,3,75,c,0
0.65409,0.35652,0.34348,0.28571,0.38235,6,5,37,c,0
0.72752,0.56918,0.26686,0.89831,0.73344,6,6,3050,r,0
0.55556,0.38730,0.44775,0.57143,0.49505,6,3,75,c,0
0.65409,0.35498,0.34199,0.28571,0.37143,6,5,37,c,0
0.55620,0.38792,0.44729,0.57143,0.50000,6,2,96,B,0
0.85217,0.52582,0.22962,0.66667,0.48000,6,3,14,c,0
0.72762,0.56930,0.26679,0.89831,0.73388,6,5,3863,r,0
0.55620,0.38753,0.44683,0.57143,0.49515,6,2,96,c,0
0.85217,0.52510,0.22931,0.66667,0.47619,6,3,14,c,0
0.65217,0.35193,0.34335,0.28571,0.36111,6,3,47,c,0
0.72773,0.56941,0.26672,0.89831,0.73432,6,4,3862,r,0
0.65217,0.35043,0.34188,0.28571,0.35135,6,3,47,c,0
0.84713,0.51857,0.23077,0.57143,0.47619,6,4,9,c,1
0.72801,0.56984,0.26686,0.90000,0.73432,6,6,3048,r,1
0.84713,0.51788,0.23046,0.50000,0.47619,6,4,9,c,1
0.72811,0.56995,0.26679,0.90000,0.73476,6,5,2970,r,0
0.55882,0.25000,0.41463,0.00000,0.36364,6,6,70,c,0
0.55714,0.38677,0.44589,0.57143,0.50000,6,5,114,r,0
0.84842,0.51575,0.22835,0.50000,0.47244,6,6,14,c,0
0.84760,0.51369,0.22816,0.50000,0.47656,7,2,10,B,0
0.65363,0.34100,0.34483,0.28571,0.34211,7,4,52,c,0
0.72807,0.57018,0.26695,0.90000,0.73520,7,5,3863,r,0
0.84760,0.51302,0.22786,0.50000,0.47287,7,2,10,c,0
0.65363,0.33969,0.34351,0.28571,0.33333,7,4,52,c,0
0.72839,0.57052,0.26674,0.90000,0.73563,7,2,2466,B,0
0.56048,0.24706,0.41471,0.00000,0.36364,7,3,58,c,1
0.72839,0.57063,0.26667,0.90000,0.73607,7,2,2466,r,0
0.56048,0.24633,0.41349,0.00000,0.36364,7,3,58,c,1
0.55866,0.38431,0.44510,0.57143,0.50476,6,2,406,B,0
0.85132,0.50508,0.22208,0.50000,0.46923,6,3,57,c,0
0.55866,0.38394,0.44466,0.57143,0.50000,6,2,406,k,0
0.85371,0.50125,0.22195,0.50000,0.47328,7,1,19,B,0
0.46364,0.28049,0.54201,0.52381,0.38053,7,6,2503,r,0
0.85371,0.50062,0.22167,0.50000,0.46970,7,1,19,c,0
0.56126,0.24713,0.41092,0.00000,0.38235,7,2,405,B,0
0.85458,0.49814,0.22181,0.50000,0.46617,7,5,51,c,0
0.56126,0.24642,0.40974,0.00000,0.37143,7,2,405,k,0
0.56299,0.24857,0.40857,0.00000,0.38889,7,1,41,B,0
0.56044,0.38187,0.44455,0.57143,0.49533,7,3,40,c,0
0.85487,0.49752,0.22153,0.50000,0.46269,7,4,5,c,0
0.61860,0.24594,0.35912,0.45946,0.31416,7,5,168,c,0
0.72865,0.57180,0.26674,0.90000,0.73650,7,7,1678,r,0
0.56299,0.24786,0.40741,0.00000,0.37838,7,1,41,c,0
0.56044,0.38150,0.44412,0.57143,0.49074,7,3,40,c,0
0.85487,0.49691,0.22126,0.50000,0.45926,7,4,5,c,0
0.61860,0.24582,0.35895,0.45946,0.31278,7,5,168,c,0
0.46335,0.28070,0.54251,0.52381,0.38596,7,1,938,B,0
0.72876,0.57192,0.26667,0.90164,0.73650,7,6,2411,r,1
0.46335,0.28051,0.54214,0.52381,0.38261,7,1,938,c,0
0.85547,0.49330,0.21924,0.55556,0.45926,7,2,32,B,1
0.63462,0.32566,0.36842,0.28571,0.32500,7,4,168,c,0
0.85547,0.49270,0.21898,0.50000,0.45926,7,2,32,k,1
0.56604,0.24725,0.40934,0.00000,0.36842,7,4,285,c,0
0.85603,0.49212,0.21818,0.45455,0.45926,7,7,40,c,1
0.55989,0.38032,0.44560,0.57143,0.49541,7,2,252,B,0
0.61841,0.24622,0.35917,0.45946,0.31140,7,4,1060,c,0
0.55989,0.37996,0.44518,0.57143,0.49091,7,2,252,k,0
0.63256,0.32268,0.37061,0.28571,0.31707,7,4,59,c,0
0.72803,0.57128,0.26736,0.90164,0.73693,7,5,3863,r,0
0.63256,0.32166,0.36943,0.28571,0.30952,7,4,59,c,0
0.85769,0.48980,0.21729,0.45455,0.46324,7,1,83,B,0
0.61825,0.24646,0.35930,0.45946,0.31441,7,2,1964,B,0
0.85769,0.48921,0.21703,0.45455,0.45985,7,1,83,c,0
0.61825,0.24634,0.35913,0.45946,0.31304,7,2,1964,k,0
0.85932,0.48575,0.21496,0.45455,0.46377,7,2,13,B,0
0.46225,0.27995,0.54401,0.52381,0.38793,7,7,1494,r,0
0.85932,0.48517,0.21471,0.45455,0.46043,7,2,13,c,0
0.56228,0.24675,0.41299,0.00000,0.38462,7,2,321,B,0
0.86038,0.48292,0.21319,0.45455,0.45714,7,5,87,c,0
0.56228,0.24611,0.41192,0.00000,0.37500,7,2,321,k,0
0.61955,0.24556,0.35734,0.45946,0.31169,7,3,241,c,0
0.56338,0.24615,0.41026,0.00000,0.37500,7,6,60,c,1
0.61955,0.24544,0.35718,0.45946,0.31034,7,3,241,c,0
0.56747,0.24685,0.40806,0.00000,0.39024,6,1,89,B,0
0.86059,0.47851,0.21254,0.45455,0.45390,6,4,22,c,0
0.56747,0.24623,0.40704,0.00000,0.38095,6,1,89,c,0
0.86059,0.47796,0.21230,0.45455,0.45070,6,4,22,c,0
0.72850,0.57187,0.26755,0.90164,0.73736,6,2,6813,B,0
0.86162,0.47586,0.21379,0.45455,0.44755,6,6,43,c,0
0.72850,0.57198,0.26748,0.90164,0.73779,6,2,6813,r,0
0.86162,0.47532,0.21355,0.45455,0.44444,6,6,43,c,0
0.86055,0.47314,0.21371,0.45455,0.44138,6,3,18,c,0
0.62058,0.24548,0.35665,0.44737,0.31034,6,4,323,c,1
0.86055,0.47260,0.21347,0.45455,0.43836,6,3,18,c,0
0.62058,0.24537,0.35648,0.43590,0.31034,6,4,323,c,1
0.55642,0.37534,0.45023,0.57143,0.49550,6,1,55,B,0
0.72890,0.57254,0.26713,0.90164,0.73821,6,4,2464,r,0
0.55642,0.37500,0.44982,0.57143,0.49107,6,1,55,c,0
0.62132,0.24573,0.35566,0.45000,0.31034,7,1,45,B,1
0.72910,0.57276,0.26699,0.90164,0.73864,7,3,427,r,0
0.62132,0.24608,0.35549,0.46341,0.31034,7,1,45,r,1
0.72910,0.57287,0.26693,0.90164,0.73906,7,3,427,r,0
0.62132,0.24596,0.35533,0.45238,0.31034,7,1,45,c,1
0.72921,0.57298,0.26686,0.90164,0.73948,7,2,1690,B,0
0.55556,0.37398,0.45041,0.57143,0.48673,7,5,35,c,0
0.72921,0.57309,0.26679,0.90164,0.73990,7,2,1690,r,0
0.55556,0.37364,0.45000,0.57143,0.48246,7,5,35,c,0
0.55598,0.37319,0.44928,0.57143,0.48696,7,2,146,B,0
0.86232,0.46794,0.21147,0.45455,0.43537,7,3,19,c,0
0.72951,0.57353,0.26651,0.90164,0.74032,7,6,3797,r,0
0.55598,0.37285,0.44887,0.57143,0.48276,7,2,146,c,0
0.86232,0.46742,0.21124,0.45455,0.43243,7,3,19,c,0
0.86250,0.46460,0.21128,0.45455,0.43624,5,1,22,B,0
0.62103,0.24520,0.35453,0.45238,0.31330,5,2,566,B,0
0.72994,0.57396,0.26627,0.90164,0.74074,5,4,4948,r,0
0.86250,0.46409,0.21105,0.45455,0.43333,5,1,22,c,0
0.62103,0.24508,0.35437,0.45238,0.31197,5,2,566,c,0
0.73004,0.57407,0.26620,0.90164,0.74116,5,3,5989,r,0
0.86275,0.46358,0.21082,0.45455,0.43046,5,5,28,c,0
0.73024,0.57415,0.26626,0.90164,0.74157,5,1,3346,B,0
0.86323,0.46205,0.21012,0.41667,0.43046,5,3,16,c,1
0.73024,0.57425,0.26619,0.90164,0.74199,5,1,3346,r,0
0.86323,0.46154,0.20989,0.38462,0.43046,5,3,16,c,1
0.62185,0.24590,0.35383,0.45238,0.31489,4,1,1612,B,0
0.55752,0.37278,0.45018,0.57143,0.47863,4,3,573,c,0
0.62185,0.24579,0.35366,0.45238,0.31356,4,1,1612,c,0
0.55849,0.37378,0.44907,0.57143,0.48305,3,2,270,B,0
0.86140,0.46196,0.21196,0.38462,0.43421,3,3,41,r,0
0.55849,0.37345,0.44867,0.57143,0.47899,3,2,270,c,0
0.55930,0.37434,0.44815,0.60000,0.47899,3,2,270,B,1
0.86111,0.46179,0.21313,0.35714,0.43421,3,3,41,c,1
0.55930,0.37489,0.44776,0.62500,0.47899,3,2,270,r,1
0.86111,0.46129,0.21290,0.33333,0.43421,3,3,41,c,1
0.86135,0.46187,0.21267,0.33333,0.43791,3,2,90,B,0
0.62323,0.24695,0.35369,0.45238,0.31224,3,3,1843,c,0
0.86135,0.46137,0.21245,0.33333,0.43506,3,2,90,k,0
0.86231,0.46162,0.21322,0.33333,0.43871,3,1,82,B,0
0.62420,0.24819,0.35289,0.45238,0.31513,3,2,1610,B,0
0.86231,0.46113,0.21299,0.33333,0.43590,3,1,82,c,0
0.62420,0.24808,0.35273,0.45238,0.31381,3,2,1610,k,0
0.56532,0.37993,0.44425,0.62500,0.48333,3,2,580,B,0
0.86027,0.45985,0.21689,0.31250,0.43590,3,3,50,c,1
0.56532,0.37961,0.44387,0.62500,0.47934,3,2,580,k,0
0.62587,0.25134,0.35223,0.45238,0.31667,3,2,1879,B,0
0.56638,0.37949,0.44359,0.62500,0.47541,3,3,662,c,0
0.62587,0.25123,0.35207,0.45238,0.31535,3,2,1879,k,0
0.85953,0.46010,0.21762,0.31250,0.43949,3,2,57,B,0
0.62635,0.25134,0.35160,0.45238,0.31405,3,3,1879,c,0
0.85953,0.45963,0.21739,0.31250,0.43671,3,2,57,k,0
0.85977,0.46019,0.21717,0.31250,0.44025,3,1,28,B,0
0.62658,0.25167,0.35145,0.45238,0.31687,3,2,940,B,0
0.85977,0.46074,0.21694,0.31250,0.44375,3,1,28,r,0
0.62658,0.25156,0.35129,0.45238,0.31557,3,2,940,c,0
0.62682,0.25189,0.35113,0.45238,0.31837,3,1,2190,B,0
0.56727,0.38010,0.44303,0.62500,0.47967,3,2,773,B,0
0.62682,0.25178,0.35098,0.45238,0.31707,3,1,2190,c,0
0.56727,0.37978,0.44265,0.62500,0.47581,3,2,773,k,0
0.62760,0.25299,0.35091,0.45238,0.31984,3,1,2192,B,0
0.56799,0.38027,0.44266,0.62500,0.48000,3,2,772,B,0
0.62760,0.25288,0.35075,0.45238,0.31855,3,1,2192,c,0
0.56799,0.37995,0.44229,0.62500,0.47619,3,2,772,k,0
0.56851,0.38047,0.44192,0.62500,0.48031,3,1,257,B,0
0.62783,0.25321,0.35060,0.45238,0.32129,3,3,730,r,0
0.56851,0.38015,0.44155,0.62500,0.47656,3,1,257,c,0
0.62900,0.25463,0.34996,0.45238,0.32400,3,1,2196,B,0
0.56870,0.38075,0.44184,0.62500,0.48062,3,2,768,B,0
0.62900,0.25452,0.34980,0.45238,0.32271,3,1,2196,c,0
0.56870,0.38043,0.44147,0.62500,0.47692,3,2,768,k,0
0.57840,0.39028,0.43320,0.62500,0.48092,2,1,330,B,0
0.85849,0.46415,0.21802,0.31250,0.44720,2,2,30,B,0
0.57840,0.39078,0.43285,0.62500,0.48485,2,1,330,r,0
0.85849,0.46370,0.21781,0.31250,0.44444,2,2,30,c,0
0.86507,0.47431,0.21560,0.31250,0.44785,2,1,70,B,0
0.59305,0.40572,0.42195,0.62500,0.48872,2,2,770,B,0
0.86507,0.47388,0.21540,0.31250,0.44512,2,1,70,c,0
0.59305,0.40541,0.42162,0.62500,0.48507,2,2,770,k,0
0.59351,0.40586,0.42130,0.62500,0.48889,2,1,769,B,0
0.86527,0.47436,0.21520,0.31250,0.44848,2,2,71,B,0
0.59351,0.40555,0.42097,0.62500,0.48529,2,1,769,c,0
0.86527,0.47392,0.21500,0.31250,0.44578,2,2,71,k,0
0.86627,0.47641,0.21325,0.31250,0.44910,2,1,74,B,0
0.59577,0.40780,0.41928,0.62500,0.48905,2,2,766,B,0
0.86627,0.47597,0.21306,0.31250,0.44643,2,1,74,c,0
0.59577,0.40749,0.41896,0.62500,0.48551,2,2,766,k,0
0.87013,0.48282,0.21233,0.31250,0.44970,2,1,71,B,0
0.60458,0.41400,0.41474,0.62500,0.48921,2,2,769,B,0
0.87013,0.48239,0.21215,0.31250,0.44706,2,1,71,c,0
0.60458,0.41369,0.41443,0.62500,0.48571,2,2,769,k,0
0.60757,0.41581,0.41359,0.62500,0.48936,2,1,329,B,0
0.87143,0.48429,0.21291,0.31250,0.45029,2,2,30,B,0
0.60757,0.41624,0.41328,0.62500,0.49296,2,1,329,r,0
0.87143,0.48387,0.21273,0.31250,0.44767,2,2,30,c,0
0.87234,0.48571,0.21299,0.35294,0.44767,2,1,4,B,1
0.60968,0.41820,0.41159,0.64706,0.49296,2,2,41,B,1
0.87234,0.48616,0.21280,0.38889,0.44767,2,1,4,r,1
0.60968,0.41862,0.41129,0.66667,0.49296,2,2,41,r,1
0.87234,0.48660,0.21262,0.42105,0.44767,2,1,4,r,1
0.60968,0.41832,0.41099,0.63158,0.49296,2,2,41,c,1
0.58733,0.29183,0.42169,0.30769,0.31507,2,1,249,B,0
1.00000,0.89655,0.06897,0.00000,1.00000,2,2,825,B,0
0.58733,0.29144,0.42112,0.30769,0.31081,2,1,249,c,0
1.00000,0.86667,0.06667,0.00000,0.50000,2,2,825,k,0
0.58891,0.29200,0.42000,0.30769,0.32000,2,1,526,B,0
0.60489,0.25702,0.39148,0.40816,0.30632,2,2,2111,B,0
0.58891,0.29294,0.41944,0.30769,0.32895,2,1,526,r,0
0.60489,0.25696,0.39140,0.40816,0.30583,2,2,2111,c,0
0.60523,0.25751,0.39101,0.40816,0.30695,3,1,3694,B,0
0.59125,0.29365,0.41799,0.30769,0.32468,3,3,909,c,0
0.60523,0.25746,0.39093,0.40816,0.30645,3,1,3694,c,0
0.60194,0.27384,0.38943,0.50000,0.34507,3,1,9579,B,0
0.59434,0.29528,0.41601,0.30769,0.33333,3,2,1213,B,0
0.60194,0.27379,0.38936,0.50000,0.34446,3,1,9579,c,0
0.59434,0.29489,0.41547,0.30769,0.32911,3,2,1213,k,0
0.60222,0.27410,0.38911,0.50000,0.34561,5,1,7185,B,0
0.67631,0.38527,0.34783,0.37500,0.40659,5,2,622,B,0
1.00000,0.00000,0.00000,0.00000,0.00000,5,3,77,c,0
0.60222,0.27406,0.38904,0.50000,0.34501,5,1,7185,c,0
0.67631,0.38480,0.34741,0.37500,0.40217,5,2,622,k,0
1.00000,0.66667,0.11111,0.00000,0.50000,5,2,51,B,0
0.59184,0.29419,0.41935,0.30769,0.32500,5,3,661,c,0
0.60555,0.25783,0.39056,0.40816,0.30596,5,4,2682,c,0
1.00000,0.60000,0.10000,0.00000,0.33333,5,2,51,k,0
0.60235,0.27393,0.38885,0.50633,0.34501,5,2,1919,B,1
0.59415,0.29733,0.41804,0.30769,0.32099,5,5,246,c,0
0.60235,0.27405,0.38879,0.51250,0.34501,5,2,1919,r,1
0.59415,0.29695,0.41751,0.30769,0.31707,5,5,246,c,0
0.67077,0.38353,0.35294,0.37500,0.40860,5,2,711,B,0
0.60542,0.25801,0.39103,0.40816,0.30547,5,5,4210,c,0
0.67077,0.38308,0.35253,0.37500,0.40426,5,2,711,k,0
0.60587,0.25821,0.39071,0.40816,0.30658,5,1,2455,B,0
0.75000,0.43333,0.23333,0.00000,0.25000,5,4,41,c,0
0.60587,0.25815,0.39063,0.40816,0.30609,5,1,2455,c,0
0.60243,0.27419,0.38877,0.51250,0.34615,4,1,9603,B,0
0.67016,0.38273,0.35356,0.37500,0.41053,4,2,827,B,0
0.60243,0.27414,0.38871,0.51250,0.34555,4,1,9603,c,0
0.67016,0.38228,0.35315,0.37500,0.40625,4,2,827,k,0
0.60603,0.25830,0.39044,0.40816,0.30720,4,1,1254,B,0
0.59532,0.29838,0.41698,0.35714,0.31707,4,4,305,r,1
0.60603,0.25825,0.39037,0.40816,0.30671,4,1,1254,c,0
0.60580,0.25829,0.39053,0.40816,0.30781,4,2,4297,B,0
0.60252,0.27427,0.38885,0.51250,0.34495,4,3,8214,c,0
0.60580,0.25824,0.39045,0.40816,0.30732,4,2,4297,k,0
0.67182,0.38144,0.35395,0.37500,0.41237,5,1,818,B,0
0.83886,0.30033,0.13861,1.00000,0.39344,5,2,98,B,0
0.67182,0.38101,0.35355,0.37500,0.40816,5,1,818,c,0
0.83886,0.29934,0.13816,1.00000,0.38710,5,2,98,k,0
0.60591,0.25837,0.39055,0.40816,0.30843,5,1,3757,B,0
0.60238,0.27457,0.38900,0.51250,0.34609,5,2,7190,B,0
0.67009,0.37970,0.35462,0.37500,0.40404,5,3,613,c,0
0.60591,0.25832,0.39047,0.40816,0.30794,5,1,3757,c,0
0.60238,0.27452,0.38893,0.51250,0.34549,5,2,7190,k,0
0.83410,0.30449,0.14423,1.00000,0.39683,5,1,22,B,0
0.59859,0.30147,0.41422,0.35714,0.32530,5,2,285,B,0
0.60596,0.25817,0.39044,0.40404,0.30794,5,3,1156,c,1
0.83410,0.30671,0.14377,1.00000,0.40625,5,1,22,r,0
0.59859,0.30110,0.41371,0.35714,0.32143,5,2,285,c,0
0.60596,0.25812,0.39036,0.40000,0.30794,5,3,1156,c,1
0.60247,0.27465,0.38892,0.51250,0.34662,6,1,5752,B,0
0.83182,0.30380,0.14557,1.00000,0.40000,6,3,57,c,0
0.60629,0.25826,0.39037,0.40000,0.30745,6,6,3007,c,0
0.60247,0.27461,0.38885,0.51250,0.34602,6,1,5752,c,0
0.67230,0.37950,0.35360,0.37500,0.41000,6,1,350,B,0
0.83258,0.30599,0.14511,1.00000,0.40909,6,2,40,B,0
0.67230,0.38020,0.35321,0.37500,0.41584,6,1,350,r,0
0.83258,0.30503,0.14465,1.00000,0.40299,6,2,40,c,0
0.48142,0.20401,0.54926,0.20930,0.33577,6,1,1223,B,0
0.59582,0.30218,0.41505,0.35714,0.32941,6,2,928,B,0
0.83408,0.30841,0.14330,1.00000,0.39706,6,6,78,c,0
0.48142,0.20392,0.54902,0.20930,0.33333,6,1,1223,c,0
0.59582,0.30182,0.41455,0.35714,0.32558,6,2,928,k,0
0.67057,0.37946,0.35379,0.37500,0.42157,6,1,808,B,0
0.83260,0.30769,0.14462,1.00000,0.40580,6,2,106,B,0
0.67057,0.37904,0.35340,0.37500,0.41748,6,1,808,c,0
0.83260,0.30675,0.14417,1.00000,0.40000,6,2,106,k,0
0.59655,0.30132,0.41417,0.35714,0.33333,6,2,831,B,0
0.83406,0.31003,0.14286,1.00000,0.39437,6,6,65,c,0
0.59655,0.30096,0.41367,0.35714,0.32955,6,2,831,k,0
0.60610,0.25823,0.39012,0.40594,0.30745,6,1,2144,B,1
0.60187,0.27447,0.38943,0.51250,0.34715,6,2,4110,B,0
0.60610,0.25838,0.39005,0.41176,0.30745,6,1,2144,r,1
0.60187,0.27443,0.38937,0.51250,0.34655,6,2,4110,c,0
0.83190,0.30723,0.14458,1.00000,0.38889,6,3,17,c,0
0.59691,0.30191,0.41289,0.35714,0.33708,6,5,234,r,0
0.83190,0.30631,0.14414,1.00000,0.38356,6,3,17,c,0
0.66887,0.37832,0.35509,0.37500,0.42308,6,1,605,B,0
0.83262,0.30838,0.14371,1.00000,0.39189,6,2,49,B,0
0.66887,0.37790,0.35470,0.37500,0.41905,6,1,605,c,0
0.83262,0.30746,0.14328,1.00000,0.38667,6,2,49,k,0
0.60219,0.27440,0.38935,0.51250,0.34768,6,2,8218,B,0
0.83122,0.30588,0.14706,1.00000,0.38158,6,4,46,c,0
0.60219,0.27435,0.38929,0.51250,0.34708,6,2,8218,k,0
0.59797,0.30389,0.41107,0.35714,0.34444,6,2,860,B,0
0.60609,0.25816,0.39011,0.41176,0.30696,6,3,3349,c,0
0.59797,0.30353,0.41059,0.35714,0.34066,6,2,860,k,0
0.83265,0.31054,0.14530,1.00000,0.38961,8,2,12,B,0
0.50095,0.18142,0.47315,0.36364,0.23077,8,5,465,c,0
0.59732,0.30292,0.41170,0.35714,0.33696,8,6,483,c,0
0.83265,0.30966,0.14489,1.00000,0.38462,8,2,12,k,0
0.50189,0.18116,0.47246,0.33333,0.23077,8,4,232,c,1
0.59799,0.30374,0.41121,0.40000,0.33696,8,5,243,r,1
0.50189,0.18090,0.47178,0.30769,0.23077,8,4,232,c,1
0.66828,0.37446,0.35390,0.35294,0.41905,8,7,128,c,1
0.83401,0.31268,0.14648,1.00000,0.38462,8,8,4,r,1
0.66828,0.37405,0.35351,0.33333,0.41905,8,7,128,c,1
0.60223,0.27429,0.38941,0.51250,0.34820,6,2,6384,B,0
0.58776,0.22844,0.38427,0.29032,0.27083,6,5,358,c,0
0.60223,0.27424,0.38935,0.51250,0.34760,6,2,6384,k,0
0.60232,0.27436,0.38928,0.51852,0.34760,6,1,5744,B,1
0.66881,0.37352,0.35307,0.33333,0.42453,6,2,508,B,0
0.50280,0.18195,0.47278,0.30769,0.22727,6,5,783,c,0
0.60635,0.25843,0.38982,0.41176,0.30648,6,6,3012,c,0
0.60232,0.27432,0.38922,0.51220,0.34760,6,1,5744,c,1
0.66881,0.37312,0.35269,0.33333,0.42056,6,2,508,k,0
0.50278,0.18350,0.47226,0.30769,0.23881,7,1,783,B,0
1.00000,1.00000,0.00000,0.00000,1.00000,7,2,186,B,0
0.60623,0.25823,0.38991,0.41176,0.30599,7,3,3012,c,0
0.58821,0.22856,0.38376,0.28571,0.27083,7,7,324,c,1
0.50278,0.18324,0.47159,0.30769,0.23529,7,1,783,c,0
1.00000,0.50000,0.00000,0.00000,0.50000,7,2,186,k,0
1.00000,0.66667,0.00000,0.00000,0.66667,7,1,186,B,0
0.60209,0.27409,0.38939,0.50602,0.34760,7,3,5745,c,1
1.00000,0.50000,0.00000,0.00000,0.50000,7,1,186,c,0
0.60218,0.27421,0.38933,0.50602,0.34872,7,2,4784,B,0
0.66879,0.37140,0.35219,0.33333,0.41667,7,3,423,c,0
0.60218,0.27417,0.38927,0.50602,0.34812,7,2,4784,k,0
0.58868,0.22857,0.38316,0.28571,0.27013,7,4,140,c,0
1.00000,0.43750,0.00000,0.00000,0.60000,7,6,77,r,0
0.58868,0.22850,0.38304,0.28571,0.26943,7,4,140,c,0
1.00000,0.44444,0.00000,0.00000,0.66667,7,4,89,r,0
0.60643,0.25835,0.38959,0.41176,0.30551,7,5,1590,c,0
0.60642,0.25844,0.38952,0.41176,0.30660,8,1,3803,B,0
0.60240,0.27402,0.38926,0.50602,0.34923,8,2,7169,B,0
1.00000,0.44000,0.00000,0.00000,0.57143,8,8,187,c,0
0.60642,0.25839,0.38944,0.41176,0.30612,8,1,3803,c,0
0.60240,0.27397,0.38920,0.50602,0.34864,8,2,7169,k,0
0.47914,0.20440,0.55099,0.20930,0.33813,7,2,887,B,0
0.60648,0.25818,0.38934,0.41176,0.30564,7,6,2764,c,0
0.47914,0.20431,0.55076,0.20930,0.33571,7,2,887,k,0
0.50000,0.18554,0.47203,0.30769,0.24638,6,1,1318,B,0
1.00000,0.39394,0.00000,0.00000,0.62500,6,2,240,B,0
0.50000,0.18529,0.47139,0.30769,0.24286,6,1,1318,c,0
1.00000,0.38235,0.00000,0.00000,0.55556,6,2,240,k,0
0.60291,0.23321,0.35010,0.35000,0.28906,6,1,508,B,0
1.00000,0.39474,0.00000,0.00000,0.50000,6,5,139,c,0
0.60291,0.23315,0.35000,0.35000,0.28850,6,1,508,c,0
0.60706,0.32803,0.38271,0.48529,0.41578,6,1,2429,B,0
0.58868,0.22879,0.38321,0.28571,0.27132,6,2,289,B,0
0.50177,0.18403,0.46955,0.30769,0.23944,6,3,659,c,0
1.00000,0.38462,0.00000,0.00000,0.45455,6,4,117,c,0
0.60307,0.23308,0.34990,0.35000,0.28794,6,6,423,c,0
0.60706,0.32799,0.38268,0.48529,0.41541,6,1,2429,c,0
0.58868,0.22872,0.38310,0.28571,0.27062,6,2,289,k,0
0.60322,0.23302,0.34980,0.35000,0.28738,7,5,133,c,0
0.59615,0.36948,0.39524,0.70732,0.49109,7,7,7467,c,0
1.00000,0.41860,0.00000,0.00000,0.50000,8,1,15,B,0
0.60618,0.25811,0.38952,0.41748,0.30564,8,2,336,B,1
0.60709,0.32790,0.38266,0.48529,0.41504,8,4,323,c,0
0.58878,0.22875,0.38324,0.28571,0.26992,8,7,38,c,0
1.00000,0.40909,0.00000,0.00000,0.46154,8,1,15,c,0
0.60618,0.25826,0.38944,0.42308,0.30564,8,2,336,r,1
0.60709,0.32786,0.38262,0.48529,0.41468,8,4,323,c,0
0.58878,0.22898,0.38312,0.28571,0.27179,8,7,38,r,0
1.00000,0.40000,0.00000,0.00000,0.42857,8,1,15,c,0
