@relation iswinning-final

@attribute 'Play Prior' numeric
@attribute 'Bet Prior' numeric
@attribute 'Fold Prior' numeric
@attribute 'Average Number Of Players' numeric
@attribute 'Beginning Chip Count Vs Table Average' numeric
@attribute 'Is Winning' {0,1}

@data
0.25,0.03922,0.23529,9.617647,0.1193,0
0.5,0.07921,0.20792,9.613861,3.8655,0
0.5,0.05,0.18,9.61,0.0138,0
0.7619,0.05,0.16,9.54,0.0932,0
0.47826,0.05882,0.16667,9.607843,0.1137,0
0.43478,0.05882,0.18627,8.921569,0.1629,1
0.47826,0.07843,0.17647,9.5,0.1437,1
0.54167,0.04854,0.18447,9.825243,3.1986,1
0.56522,0.06667,0.20952,9.87619,0.0409,0
0.47826,0.05941,0.18812,9.158416,0.1984,0
0.41667,0.03846,0.21154,9.855769,0.0326,1
0.52174,0.07692,0.19231,9.923077,5.5317,0
0.47619,0.05941,0.17822,9.90099,0.011,0
0.63636,0.07767,0.18447,9.68932,0.2395,0
0.59091,0.04854,0.18447,9.92233,0.1169,0
0.45455,0.06931,0.18812,9.90099,0.2152,0
0.29167,0.03883,0.21359,9.92233,0.1984,1
0.45455,0.0396,0.18812,10,3.0241,0
0.47826,0.09615,0.16346,10,0.2929,0
0.36364,0.07,0.19,8.99,0.6812,1
0.3913,0.05825,0.19417,9.961165,0.0309,1
0.52174,0.05825,0.21359,9.951456,4.8466,0
0.43478,0.03883,0.18447,9.941748,0.0123,1
0.41667,0.04854,0.20388,9.23301,0.9711,1
0.52381,0.07,0.17,9.96,0.1075,1
0.5,0.06931,0.20792,9.871287,0.146,0
0.54545,0.06,0.18,9.57,1.963,1
0.65217,0.05882,0.17647,9.960784,0.2419,1
0.3913,0.05941,0.21782,9.267327,3.0812,0
0.3913,0.0495,0.20792,9.960396,0.1522,0
0.43478,0.04902,0.19608,9.705882,2.9527,0
0.59091,0.07921,0.15842,9.693069,1.1089,0
0.43478,0.04762,0.2,9.695238,0.0063,0
0.54545,0.0495,0.18812,8,0.1378,0
0.66667,0.03,0.14,9.91,0.056,0
0.41667,0.04902,0.20588,9.558824,0.2326,0
0.63636,0.09901,0.16832,9.80198,0.1273,1
0.54545,0.06,0.17,9.96,0.2093,0
0.52174,0.04902,0.16667,9.921569,1.8852,1
0.3913,0.07921,0.18812,9.782178,3.2783,1
0.57143,0.04902,0.17647,9.411765,0.0082,0
0.56522,0.05825,0.20388,9.504854,1.369,0
0.43478,0.0495,0.19802,9.485149,0.0066,0
0.72727,0.05941,0.17822,9.39604,0.0676,0
0.54545,0.07,0.18,9.4,0.1114,0
0.52174,0.0396,0.17822,9.227723,1.1212,1
0.59091,0.09,0.16,9.4,0.2847,1
0.63636,0.05,0.17,9.41,2.5533,1
0.59091,0.06931,0.19802,9.821782,0.0899,0
0.30435,0.04902,0.19608,9.578431,4.0871,1
0.47826,0.09,0.2,9.82,0.8367,1
0.61905,0.0396,0.15842,9.851485,0.0025,0
0.52174,0.07767,0.17476,9.621359,1.4198,0
0.71429,0.04,0.18,9.57,0.0308,0
0.5,0.07767,0.18447,8.747573,0.8158,0
0.52174,0.07843,0.18627,8.421569,0.217,0
0.63636,0.06796,0.18447,8.417476,1.9861,1
0.41667,0.07619,0.19048,7.857143,3.006,1
0.63636,0.06931,0.17822,7.475248,0.7056,1
0.85,0.05941,0.15842,7.079208,0.018,0
0.45455,0.09901,0.18812,7.089109,1.0169,0
0.5,0.08911,0.16832,7,0.6631,0
0.59091,0.09,0.15,7.24,1.7552,1
0.47826,0.06796,0.16505,7.339806,0.1956,1
0.3913,0.07767,0.20388,7.582524,2.8717,0
0.33333,0.05825,0.21359,7.563107,0.6986,0
0.3913,0.06931,0.20792,7.594059,1.0508,0
0.375,0.04854,0.21359,8.669903,0.0517,0
0.375,0.07692,0.18269,7.682692,0.6862,0
0.77273,0.07619,0.13333,7.533333,1.7766,1
0.68182,0.07,0.14,7.5,0.199,1
0.81818,0.10891,0.13861,7.752475,0.4486,0
0.43478,0.09,0.19,7.57,2.8457,0
0.3913,0.06863,0.19608,7.509804,0.6934,1
0.3913,0.06931,0.20792,7.554455,1.0433,1
0.5,0.07,0.2,7.56,0.0365,0
0.43478,0.07843,0.18627,7.843137,0.6746,0
0.47826,0.06863,0.20588,7.833333,1.7712,1
0.34783,0.06931,0.19802,7.821782,0.202,1
0.54545,0.09,0.18,7.61,2.687,0
0.47826,0.06796,0.19417,8.398058,0.8314,0
0.33333,0.07692,0.23077,7.528846,0.6433,0
0.56522,0.09804,0.18627,7.539216,0.9606,1
0.59091,0.07767,0.18447,7.194175,0.588,0
0.69565,0.09615,0.13462,7.096154,1.5663,1
0.41667,0.07692,0.19231,6.951923,0.1846,1
0.3913,0.06931,0.18812,6.811881,0.9129,0
0.33333,0.06863,0.20588,6.823529,0.7152,0
0.59091,0.10784,0.15686,6.813725,1.1181,0
0.63636,0.08491,0.14151,7.528302,0.0306,0
0.59091,0.06931,0.18812,9.663366,0.2544,0
0.54545,0.11,0.17,7.05,0.8369,0
0.56522,0.06863,0.18627,7.196078,2.33,1
0.56522,0.08824,0.15686,7.352941,0.2815,1
0.3913,0.06931,0.18812,7.386139,1.2914,0
0.59091,0.07,0.16,7.74,0.0393,1
0.47826,0.08,0.2,7.74,0.9368,1
0.47826,0.0495,0.20792,7.742574,1.4021,0
0.71429,0.07921,0.18812,8.930693,0.0882,0
0.43478,0.06,0.18,8.35,0.912,1
0.6087,0.06931,0.19802,8.60396,2.4324,1
0.6087,0.07767,0.18447,9.68932,0.1528,0
0.59091,0.07,0.2,8.93,1.5218,0
0.90476,0.08738,0.09709,8.757282,0.3442,0
0.3913,0.06796,0.19417,8.873786,1.3067,1
0.47826,0.07767,0.19417,8.747573,0.9643,1
0.5,0.07843,0.19608,8.745098,1.4265,1
0.30435,0.0396,0.19802,8.415842,0.1382,1
0.65217,0.08654,0.17308,7.625,2.3637,1
0.6087,0.1165,0.16505,7.436893,0.1471,1
0.85714,0.07921,0.13861,7.356436,0.305,0
0.5,0.06931,0.17822,7.29703,1.4569,0
0.29167,0.05825,0.2233,7.252427,1.2582,1
0.59091,0.08,0.17,7.18,1.4172,1
0.71429,0.08,0.14,7.3,0.1051,0
0.69565,0.06731,0.19231,7.586538,2.5054,0
0.56522,0.07843,0.16667,7.617647,0.1613,1
0.68182,0.05941,0.18812,7.683168,1.5756,1
0.33333,0.03922,0.22549,8.598039,0.0943,0
0.40909,0.07,0.19,7.68,1.3732,1
0.6087,0.06863,0.18627,7.509804,1.5088,0
0.43478,0.06796,0.21359,7.417476,0.1066,0
0.56522,0.12621,0.18447,5.902913,0.2979,0
0.33333,0.08654,0.19231,8.653846,0.018,0
0.77273,0.15094,0.11321,4.867925,0.1351,1
1,0.25743,0.08911,2,1.0651,1
1,0.22115,0.05769,2,1.1661,1
1,0.26733,0.10891,2,0.9459,1
1,0.20388,0.07767,2,1.0756,1
1,0.21569,0.11765,2,0.9033,0
1,0.21782,0.07921,2,1.0583,1
1,0.2233,0.1068,2,1.5378,1
1,0.21,0.08,2,0.7173,0
1,0.26,0.08,2.08,1.3914,1
0.95238,0.20192,0.05769,2.509615,0.7724,0
0.85,0.23529,0.07843,3,0.6877,1
0.7619,0.18,0.18,3,2.1245,1
0.90476,0.17476,0.1165,3,0.5907,0
0.90476,0.20192,0.09615,3,1.0808,1
0.8,0.18,0.14,3.05,1.4891,0
0.77273,0.15385,0.13462,4.932692,0.5968,1
0.90476,0.16,0.1,3.2,0.3217,1
0.66667,0.18447,0.15534,3.126214,0.6273,1
0.95238,0.18812,0.07921,2.712871,0.2993,1
0.95238,0.17476,0.1165,3.174757,1.8245,0
0.80952,0.20792,0.14851,2.90099,0.83,0
0.9,0.16,0.09,3.29,0.5128,1
0.7619,0.15686,0.12745,3.156863,0.3318,1
1,0.21905,0.08571,2,1.3191,1
1,0.2451,0.07843,2,0.7044,1
0.47826,0.06731,0.20192,6.807692,0.0538,0
0.72727,0.125,0.14423,6.269231,1.187,0
0.80952,0.18812,0.10891,4.188119,2.28,1
0.68182,0.1165,0.13592,3.61165,0.0165,0
0.7619,0.15534,0.14563,2.805825,0.0493,0
0.68182,0.09804,0.14706,5.088235,0.5738,0
0.77273,0.14706,0.14706,4.156863,1.0348,1
0.72727,0.14706,0.12745,4.45098,2.9885,1
0.61905,0.09709,0.15534,4.213592,0.0219,0
0.77273,0.13462,0.125,3.923077,0.0129,0
0.81818,0.19608,0.11765,3.313725,3.0872,0
0.68182,0.15842,0.13861,3,0.0199,0
0.81818,0.18447,0.12621,3,0.0091,0
0.9,0.23762,0.09901,3,2.97,1
0.77273,0.1619,0.09524,2.733333,0.0293,1
0.90476,0.19802,0.09901,2.70297,0.0118,0
0.80952,0.14706,0.14706,3,1.6504,1
0.90476,0.21782,0.0495,3,0.565,0
0.71429,0.14851,0.16832,3,0.7798,1
0.9,0.15686,0.10784,2.686275,1.5895,0
1,0.19802,0.06931,2.554455,0.4725,0
1,0.21154,0.09615,2,1.5326,0
1,0.22772,0.08911,2,0.4647,1
0.5,0.07767,0.18447,7.84466,0.0455,0
0.625,0.05825,0.19417,9.621359,0.2148,1
0.85714,0.16667,0.08824,2.715686,2.3284,1
0.90476,0.18812,0.09901,2.584158,0.1468,1
0.72727,0.10891,0.13861,6.059406,2.2836,0
0.68182,0.05,0.17,8.55,0.0456,1
0.63636,0.1068,0.18447,4.776699,0.3028,0
0.52174,0.07843,0.17647,6.27451,1.4333,0
0.7619,0.06863,0.14706,5.921569,0.0601,0
0.65217,0.07843,0.16667,5.637255,2.9599,1
0.72727,0.1068,0.14563,5.563107,0.0481,1
0.47826,0.10476,0.19048,5.628571,1.8719,1
0.81818,0.12,0.13,5.79,0.0613,1
0.80952,0.08,0.13,6.04,0.0585,1
0.65217,0.09804,0.19608,6.392157,0.3872,0
0.47826,0.08738,0.18447,6.009709,3.1723,0
0.59091,0.07843,0.19608,5.627451,0.398,0
0.59091,0.08824,0.14706,7.862745,0.2466,0
0.85714,0.13592,0.14563,5.252427,0.0714,1
0.72727,0.08738,0.16505,5.203883,3.4648,1
0.69565,0.09615,0.13462,5.269231,0.4632,0
0.59091,0.07843,0.18627,5.392157,0.4922,1
0.85714,0.13462,0.15385,3.711538,0.355,1
0.77273,0.13861,0.12871,3.831683,2.7372,0
0.7619,0.15842,0.12871,3,0.3091,1
0.8,0.15,0.13,3,0.3131,0
0.85714,0.16,0.11,3,2.3782,1
0.85714,0.14563,0.12621,3,0.3093,1
0.9,0.15686,0.10784,3.372549,0.2788,0
0.80952,0.13725,0.13725,3.460784,2.0735,0
0.7619,0.07843,0.14706,6.352941,1.953,0
0.75,0.10784,0.14706,3.843137,0.2445,1
1,0.14706,0.11765,3.568627,0.2548,0
0.95238,0.18812,0.13861,3.217822,1.9404,1
1,0.2451,0.05882,2,0.2286,0
1,0.22,0.08,2,1.7716,1
1,0.19802,0.09901,2,0.2279,0
1,0.24038,0.06731,2,1.7723,1
1,0.22772,0.0396,2,0.2279,1
1,0.21154,0.10577,2,1.7718,0
1,0.2,0.04,2,0.2274,0
1,0.22772,0.09901,2,1.7729,1
0.94737,0.2,0.09,2.21,0.2417,0
0.95238,0.09615,0.11538,5.528846,0.0186,0
0.95,0.19,0.12,2.64,2.2454,1
0.9,0.17,0.14,3.07,0.3406,0
0.61905,0.11,0.16,5.48,0.0412,0
0.85714,0.13725,0.09804,3.323529,0.0342,1
0.90476,0.11765,0.11765,3.539216,3.033,1
0.80952,0.11765,0.11765,4,0.4443,0
0.66667,0.11881,0.13861,3.950495,0.0345,0
0.7619,0.1165,0.1165,3.815534,0.056,1
0.90476,0.15686,0.11765,3.088235,1.8015,1
0.80952,0.16,0.12,3,0.1813,0
0.9,0.16832,0.13861,3,0.2704,1
0.52174,0.07843,0.18627,7.656863,0.1501,1
0.90476,0.14,0.14,3.83,1.2727,0
0.80952,0.11,0.14,4.26,3.6199,0
0.68182,0.11538,0.15385,3.913462,0.0528,0
0.86364,0.07843,0.09804,5.323529,1.3434,1
0.85714,0.09709,0.1068,4.504854,0.3487,1
0.80952,0.09804,0.15686,4.656863,2.7029,0
0.59091,0.09709,0.15534,5,0.0249,1
0.43478,0.07843,0.18627,5.823529,0.0977,1
0.3913,0.07843,0.20588,6.352941,2.0449,1
0.52174,0.07843,0.17647,6.95098,0.417,0
0.75,0.11,0.13,8.47,0.046,0
0.56522,0.06931,0.17822,7.148515,0.0462,0
0.65217,0.07767,0.19417,7.281553,3.9898,0
0.56522,0.11765,0.12745,5.362745,0.9993,1
0.34783,0.05825,0.20388,7.708738,0.0182,0
0.63636,0.07843,0.19608,6.156863,0.8226,0
0.71429,0.07843,0.14706,7.872549,0.0649,0
0.26087,0.0495,0.18812,8.445545,2.2773,1
0.68182,0.09901,0.14851,7.643564,0.9244,0
0.78261,0.04854,0.15534,8.728155,0.0819,1
0.26087,0.04902,0.20588,8.843137,0.0961,1
0.45455,0.04854,0.17476,8.883495,0.0582,1
0.73913,0.07843,0.14706,8.637255,3.2324,0
0.59091,0.06863,0.18627,7.921569,1.8039,0
0.56522,0.04762,0.18095,7.914286,0.0503,0
0.43478,0.07921,0.20792,7.267327,1.7432,1
0.375,0.06796,0.20388,6.980583,1.0478,0
0.80952,0.1068,0.1165,6.61165,0.0738,0
0.6087,0.11,0.14,6.6,0.0521,1
0.63636,0.09,0.15,6.59,2.9231,1
0.69565,0.07921,0.13861,6.623762,0.0545,0
0.3913,0.06,0.22,6.72,1.9853,0
0.54545,0.09,0.19,6.71,1.2029,0
0.86957,0.05825,0.14563,6.796117,0.0744,0
0.43478,0.06863,0.18627,6.568627,0.0867,1
0.78261,0.06731,0.10577,6.423077,3.1097,1
0.63636,0.07767,0.14563,6.359223,0.0531,1
0.5,0.1,0.18,6.49,1.9196,1
0.41667,0.05769,0.20192,7,0.06,0
0.81818,0.06542,0.14953,6.635514,0.0699,0
0.5,0.06731,0.19231,6.634615,1.1902,1
0.63636,0.08,0.15,6.82,0.087,0
0.59091,0.06863,0.16667,6.911765,3.3559,0
0.52174,0.06731,0.18269,6.711538,0.0775,1
0.47826,0.07767,0.21359,6.660194,2.2143,0
0.61905,0.08824,0.15686,6.72549,0.0625,0
0.5,0.08491,0.16038,6.509434,0.0286,0
0.73913,0.09615,0.14423,6.471154,3.7929,0
0.52381,0.06931,0.15842,6.554455,0.0838,0
0.80952,0.05882,0.14706,9.313725,0.6341,1
0.73913,0.06731,0.16346,6.990385,0.0606,0
0.66667,0.06796,0.16505,7.330097,0.0929,0
0.26087,0.07,0.22,7.03,2.448,1
0.56522,0.07767,0.16505,7.048544,0.0769,1
0.59091,0.06863,0.19608,7.745098,3.9629,1
0.43478,0.09,0.17,7.67,0.0367,1
0.47826,0.08911,0.19802,7.207921,1.3307,0
0.72727,0.08,0.17,8.21,0.0512,0
0.90476,0.08911,0.08911,8.188119,0.522,1
0.72727,0.04808,0.17308,8.115385,0.0804,0
0.3913,0.07921,0.20792,8.09901,2.3163,0
0.47619,0.05941,0.16832,8.178218,0.1113,1
0.34783,0.06931,0.20792,8.049505,0.0722,0
0.63636,0.08824,0.11765,7.637255,0.0242,0
0.59091,0.06931,0.15842,7.663366,3.8342,1
0.77273,0.04854,0.15534,6.854369,0.5147,1
0.66667,0.1,0.17,6.7,0.0847,1
0.5,0.06,0.17,6.75,0.0942,0
0.5,0.08911,0.19802,6.821782,0.0424,0
0.72727,0.03883,0.15534,9.805825,0.4293,0
0.34783,0.06796,0.20388,6.84466,2.2282,1
0.73913,0.07767,0.17476,7.116505,3.5998,1
0.61905,0.09,0.12,6.79,0.2436,0
0.72727,0.05941,0.12871,7.39604,0.0888,1
0.5,0.05882,0.18627,7.254902,0.0952,1
0.72727,0.07692,0.16346,7.182692,0.6208,1
0.29167,0.05882,0.21569,7.078431,2.175,1
0.52174,0.09709,0.17476,6.932039,0.0493,1
0.65217,0.08738,0.16505,6.524272,3.3561,1
0.72727,0.06931,0.13861,6.128713,0.0786,0
0.7619,0.07843,0.14706,6.22549,0.6123,1
0.54545,0.07,0.2,6.24,0.0872,0
0.59091,0.06931,0.13861,7.346535,0.0429,0
0.43478,0.09901,0.18812,6.386139,2.0951,1
0.41667,0.07692,0.20192,6.634615,0.0528,1
0.69565,0.06796,0.13592,6.68932,3.5458,1
0.77273,0.06931,0.09901,6.811881,0.0869,0
0.7619,0.07,0.13,6.74,0.6509,1
0.5,0.05882,0.19608,6.754902,0.0893,0
0.34783,0.06863,0.20588,6.519608,2.1013,1
0.61905,0.10891,0.14851,6.306931,0.0451,0
0.59091,0.08738,0.17476,6.194175,3.2575,0
0.54545,0.06931,0.18812,7.09901,0.0809,0
0.43478,0.09804,0.18627,6.578431,1.7481,0
0.56522,0.07843,0.16667,6.637255,0.0395,1
0.63636,0.09901,0.18812,6.623762,2.7268,0
0.52174,0.06,0.15,6.62,0.0215,0
0.47826,0.05825,0.20388,6.679612,1.3413,1
0.52174,0.08738,0.20388,7.951456,0.3957,1
1,0.26214,0.03883,2,0.1305,1
1,0.2,0.11,2,1.869,0
0.95238,0.08654,0.125,7.173077,0.559,0
0.72727,0.13462,0.13462,4.701923,0.1778,1
0.85714,0.19,0.09,3.4,0.1575,1
0.7619,0.12381,0.14286,3.590476,1.7884,0
0.72727,0.14563,0.13592,4,1.7353,1
0.80952,0.12745,0.11765,3.803922,0.41,1
0.66667,0.10784,0.15686,6.441176,0.4333,0
0.63636,0.1068,0.17476,3.990291,1.5383,1
0.85,0.15,0.16,4.23,0.1228,0
0.7619,0.12,0.1,4.24,1.5827,1
0.72727,0.06931,0.14851,6.158416,0.1093,1
0.3913,0.07921,0.17822,9.722772,0.2236,0
0.68182,0.14706,0.14706,5.72549,0.1531,1
0.63636,0.07767,0.16505,5.941748,1.6994,0
0.3913,0.05825,0.2233,6.893204,0.1878,0
0.81818,0.09,0.14,6.69,2.0701,1
0.47826,0.1068,0.15534,6.951456,0.2731,1
0.80952,0.06,0.18,7.38,0.4085,1
0.3913,0.06863,0.19608,7.754902,1.0669,1
0.34783,0.07843,0.18627,7.117647,0.4329,1
0.7619,0.13,0.15,5.6,0.407,0
0.31818,0.05941,0.20792,8.80198,0.0224,0
0.68182,0.08,0.18,9.03,1.5235,0
0.6087,0.05825,0.18447,9.446602,0.0758,0
0.43478,0.05941,0.19802,9.49505,0.6314,0
0.65217,0.06731,0.17308,9.586538,1.712,0
0.52174,0.08824,0.17647,9.627451,0.2294,0
0.72727,0.05,0.21,9.76,0.3803,1
0.47826,0.06863,0.20588,9.764706,3.2519,1
0.72727,0.11881,0.16832,9.851485,0.3762,1
0.63636,0.05,0.13,9.6,0.0869,0
0.43478,0.05941,0.20792,10,1.5175,1
0.43478,0.08654,0.21154,7.538462,2.2587,0
0.5,0.04902,0.18627,10,0.0144,0
0.5,0.04854,0.17476,10,1.1441,1
0.47826,0.04854,0.18447,10,0.047,0
0.71429,0.06796,0.13592,10,1.1945,1
0.54545,0.08491,0.16038,10,0.0276,0
0.34783,0.05882,0.20588,10,0.196,1
0.41667,0.07921,0.19802,8.138614,1.5846,1
0.63636,0.06,0.17,10,0.2113,0
0.40909,0.03922,0.20588,10,0.9661,0
0.59091,0.0495,0.18812,10,0.0229,1
0.29167,0.0495,0.23762,10,3.6917,0
0.85714,0.09901,0.15842,10,0.7824,0
0.30435,0.03,0.22,10,0.1843,0
0.63636,0.05,0.18,9.92,0.0262,0
0.95238,0.13861,0.11881,9.831683,2.346,0
0.43478,0.08,0.19,9.35,1.4992,1
0.57143,0.06863,0.16667,9.705882,0.6968,1
0.71429,0.04902,0.17647,9.803922,0.1202,0
0.375,0.06731,0.21154,9.326923,2.5714,1
0.72727,0.08738,0.15534,8.970874,0.6434,1
0.47826,0.05825,0.20388,8.563107,0.1884,1
0.72727,0.09901,0.15842,6.980198,2.2127,1
0.80952,0.13462,0.125,6.692308,0.6512,1
0.5,0.06,0.17,6.03,0.2352,1
0.63636,0.13725,0.15686,5.509804,0.4934,0
0.7619,0.15686,0.14706,4.95098,1.9839,1
0.80952,0.14706,0.14706,4.95098,0.6094,1
0.59091,0.12621,0.17476,5.941748,1.4735,0
0.54545,0.07767,0.19417,7,0.0731,0
0.80952,0.20388,0.09709,5.378641,0.4321,1
0.71429,0.09709,0.1068,5.15534,0.2811,0
0.81818,0.16346,0.13462,4.432692,0.0702,1
0.90476,0.15686,0.09804,3.803922,0.3629,1
0.8,0.19048,0.13333,3,1.3966,0
0.85,0.18,0.17,3,0.2585,0
0.94737,0.2,0.05,3,1.3598,1
0.85,0.17308,0.09615,3.057692,1.4018,0
0.47826,0.09,0.19,8.39,2.0323,0
0.75,0.16,0.12,3.64,0.1647,0
0.94737,0.17,0.11,3.72,0.9947,1
0.57143,0.11765,0.17647,6.235294,0.089,1
0.54545,0.12745,0.17647,5.166667,0.629,0
0.90476,0.16505,0.09709,5.252427,3.7836,0
0.7619,0.14851,0.15842,5.277228,0.1118,1
0.43478,0.07692,0.21154,5.375,0.1454,1
0.56522,0.1068,0.17476,6.019417,0.0111,0
0.61905,0.09,0.17,6.36,0.8845,0
0.66667,0.1068,0.13592,6.019417,0.5718,1
0.85714,0.17,0.1,6.03,2.2727,0
0.54545,0.07767,0.18447,5.912621,0.0609,0
0.47826,0.08824,0.21569,5.245098,2.6097,0
0.63636,0.12745,0.15686,5.156863,0.6757,1
0.61905,0.1,0.17,5,0.3305,0
0.90476,0.20388,0.09709,5.194175,1.7384,1
0.66667,0.1,0.17,5.29,0.0437,1
0.43478,0.07843,0.22549,5.382353,2.5253,0
0.63636,0.08911,0.19802,6.079208,0.0816,0
0.68182,0.06731,0.15385,5.730769,0.0665,0
0.61905,0.1068,0.18447,5.339806,0.4269,1
0.86364,0.23529,0.08824,4.568627,2.2811,1
0.90476,0.21359,0.1068,2.718447,0.0807,1
0.95,0.26733,0.06931,2.277228,2.0502,1
1,0.21569,0.09804,2,0.0683,0
0.95238,0.27451,0.06863,2.039216,1.9386,1
0.90476,0.20588,0.12745,2.568627,0.0708,0
0.85,0.17,0.15,3.8,0.777,0
0.95,0.32039,0.06796,2.805825,2.0834,1
1,0.26471,0.07843,2.294118,1.8632,0
1,0.20588,0.12745,2,0.0323,0
1,0.22549,0.12745,2,1.9834,1
1,0.2549,0.04902,2,0.0166,0
1,0.2451,0.11765,2,0.4622,1
0.80952,0.15686,0.10784,3.686275,2.1695,1
1,0.26471,0.06863,2,0.0987,1
1,0.19231,0.09615,2.096154,1.9639,0
0.71429,0.1165,0.14563,5.252427,0.0653,1
0.95,0.22,0.05,2.55,0.1182,1
0.85714,0.14563,0.14563,3,2.8005,0
0.80952,0.13592,0.15534,3,0.0547,0
0.95238,0.2,0.04,3,0.1459,1
0.7,0.12621,0.17476,3,2.7948,0
0.80952,0.20792,0.13861,3,0.0535,0
0.90909,0.21154,0.05769,3,0.1541,1
0.85714,0.17308,0.09615,2.75,2.5263,0
0.85714,0.20792,0.13861,2.425743,0.0422,0
1,0.21782,0.05941,2,1.9634,1
1,0.19,0.1,2,0.0363,0
1,0.23529,0.09804,2,1.9636,1
1,0.25962,0.07692,2,0.0372,1
0.90476,0.19802,0.10891,2.188119,0.1873,1
0.86364,0.13861,0.10891,4.683168,0.5883,1
0.80952,0.17308,0.11538,2.951923,1.6379,1
0.80952,0.14706,0.11765,3,0.0438,0
0.80952,0.17476,0.12621,3,0.7572,1
0.80952,0.17647,0.08824,3,2.1938,0
0.85714,0.14706,0.11765,3,0.0478,0
0.85714,0.14706,0.12745,3,0.7713,1
0.95455,0.22857,0.08571,3,2.1761,0
0.81818,0.15385,0.10577,3,0.053,1
0.85714,0.13861,0.09901,3,0.771,0
0.77273,0.18,0.1,3,2.1741,0
0.72727,0.13592,0.13592,3.184466,0.0578,1
0.68182,0.1165,0.16505,5.378641,0.0618,1
1,0.23301,0.07767,2.76699,0.8378,1
0.80952,0.12871,0.13861,3.227723,0.9985,0
0.94737,0.2,0.11,2.37,1.0963,0
1,0.26733,0.0495,2.336634,1.1036,0
1,0.21,0.08,2,0.9944,1
1,0.27451,0.07843,2,1.0049,0
1,0.25,0.07,2,1.0023,1
1,0.27,0.04,2,0.9974,0
1,0.20192,0.11538,2.192308,2.0377,1
0.9,0.17647,0.12745,2.637255,0.4077,1
0.95,0.26,0.05,2.79,0.3398,0
0.85714,0.18627,0.13725,2.794118,2.2553,0
0.95,0.18812,0.08911,2.80198,0.2871,0
0.63636,0.09709,0.14563,6.485437,0.0896,0
0.65,0.13592,0.1165,3.194175,2.7931,1
0.90476,0.18627,0.11765,3.186275,0.0135,0
0.86364,0.14706,0.08824,3.77451,0.389,0
0.7,0.1068,0.13592,4.15534,0.0726,0
0.63636,0.11881,0.18812,4.564356,3.8123,0
0.63636,0.1068,0.16505,4.504854,0.0374,1
0.71429,0.17308,0.125,3.865385,0.0511,0
0.72727,0.12745,0.15686,4.078431,0.2162,1
0.85714,0.12621,0.1165,5.786408,0.5594,0
0.80952,0.09901,0.14851,5.039604,0.0614,0
0.86364,0.13592,0.12621,4.524272,0.1469,1
0.95238,0.23,0.06,3.21,1.806,0
0.9,0.17,0.14,3.19,0.4602,1
0.68182,0.11538,0.17308,4.25,1.6356,0
0.85714,0.26,0.08,3.18,1.2699,0
0.94737,0.13861,0.12871,3,0.3693,1
0.84211,0.13,0.12,3,1.5101,1
0.95238,0.28431,0.03922,3,1.1229,0
0.84211,0.14563,0.16505,3,0.3637,0
0.8,0.14,0.12,3,1.5337,1
0.57143,0.07921,0.17822,8.425743,0.1488,0
0.95,0.26471,0.08824,3.147059,1.1566,1
0.66667,0.13861,0.13861,3.712871,0.363,0
0.63636,0.13725,0.15686,4.647059,0.0254,1
0.59091,0.15534,0.16505,3.970874,1.8536,1
0.77273,0.07767,0.17476,5.796117,0.4425,0
0.80952,0.16832,0.14851,4.673267,0.3514,1
0.82609,0.18447,0.1068,5.932039,1.4595,0
0.7,0.08911,0.14851,5.722772,0.6969,1
0.63636,0.05882,0.17647,6.568627,0.4319,0
0.43478,0.09,0.2,6.62,0.1225,1
0.6087,0.05941,0.18812,6.693069,2.1283,1
0.7619,0.06,0.17,6.08,0.3817,0
0.68182,0.18,0.11,6,1.3153,1
0.68182,0.09709,0.1165,6.087379,2.1751,1
0.54545,0.09615,0.16346,6.259615,0.275,0
0.40909,0.06931,0.20792,6.435644,0.062,0
0.3913,0.07921,0.20792,6.49505,1.5926,1
0.68182,0.14706,0.13725,5.568627,2.8294,0
0.85,0.05882,0.16667,6.558824,0.2538,0
0.59091,0.1068,0.17476,4.825243,0.0562,1
0.72727,0.1,0.13,5.1,0.1044,0
0.80952,0.09804,0.18627,4.372549,0.1989,0
0.68182,0.12621,0.16505,4.271845,2.7414,1
0.59091,0.12,0.16,4.14,0.0741,0
0.68182,0.13861,0.15842,4.079208,0.1496,1
0.80952,0.10891,0.14851,4,0.2822,0
0.81818,0.1165,0.09709,4.543689,3.1056,1
0.59091,0.13,0.16,4.67,2.5408,1
0.66667,0.11,0.15,4.98,0.0585,1
0.6087,0.10577,0.19231,5.134615,0.0903,0
0.80952,0.1,0.15,5.36,0.1715,1
0.63636,0.09615,0.15385,6.278846,1.339,0
0.90909,0.20388,0.03883,5.533981,0.3968,0
0.85,0.2,0.12,2.84,2.1671,0
0.90476,0.21569,0.08824,3.127451,0.419,1
0.59091,0.13725,0.16667,3.578431,0.0951,1
0.68182,0.12621,0.15534,4.699029,3.0856,1
0.95238,0.18627,0.09804,2.696078,0.1333,1
1,0.22,0.07,2,1.8966,1
1,0.24752,0.07921,2,0.1041,1
0.95,0.19802,0.16832,2.237624,2.0528,0
0.59091,0.10784,0.16667,5.666667,0.0333,0
1,0.22549,0.03922,2.568627,0.1254,0
0.9,0.21154,0.125,2.461538,0.1991,1
0.95,0.27723,0.05941,2.366337,0.2337,0
