hand1,hand2,board1,board2,board3,board4,board5,playerCount,position,potSize,Action
-,-,Ts,Kd,7c,-,-,6,6,535,-
-,-,-,-,-,-,-,2,2,526,B
5d,9h,5s,Jh,3c,-,-,6,2,4267,k
-,-,-,-,-,-,-,2,1,2964,r
Js,9h,Ts,Kd,7c,3d,-,6,1,1316,k
-,-,-,-,-,-,-,2,2,526,c
-,-,5s,Jh,3c,-,-,6,3,4076,-
-,-,8c,2h,5c,-,-,2,1,1092,b
Kh,8h,Ts,Kd,7c,3d,-,6,2,418,k
-,-,5s,Jh,3c,-,-,6,4,600,-
-,-,Ts,Kd,7c,3d,-,6,3,184,-
-,-,8c,2h,5c,-,-,2,2,194,c
-,-,5s,Jh,3c,-,-,6,5,1798,-
-,-,8c,2h,5c,Td,-,2,1,1092,k
6h,5s,Ts,Kd,7c,3d,-,6,4,194,k
-,-,8c,2h,5c,Td,-,2,2,194,k
-,-,5s,Jh,3c,-,-,6,6,741,-
-,-,8c,2h,5c,Td,3h,2,1,560,b
-,-,Ts,Kd,7c,3d,-,6,5,184,-
Ad,Qh,5s,Jh,3c,7d,-,6,1,12018,k
-,-,Ts,Kd,7c,3d,-,6,6,535,-
-,-,8c,2h,5c,Td,3h,2,2,99,f
Js,9h,Ts,Kd,7c,3d,6s,6,1,1316,k
-,-,-,-,-,-,-,2,1,3677,B
5d,9h,5s,Jh,3c,7d,-,6,2,4267,k
-,-,-,-,-,-,-,2,2,20763,B
Kh,8h,Ts,Kd,7c,3d,6s,6,2,418,k
-,-,5s,Jh,3c,7d,-,6,3,4076,-
-,-,Ts,Kd,7c,3d,6s,6,3,184,-
-,-,-,-,-,-,-,2,1,3677,f
6h,5s,Ts,Kd,7c,3d,6s,6,4,194,k
-,-,5s,Jh,3c,7d,-,6,4,600,-
-,-,Ts,Kd,7c,3d,6s,6,5,184,-
-,-,-,-,-,-,-,2,1,3677,-
-,-,5s,Jh,3c,7d,-,6,5,1798,-
-,-,-,-,-,-,-,2,2,20763,-
-,-,Ts,Kd,7c,3d,6s,6,6,535,-
-,-,-,-,-,-,-,2,1,3677,-
-,-,5s,Jh,3c,7d,-,6,6,741,-
-,-,-,-,-,-,-,2,2,20763,-
-,-,-,-,-,-,-,8,1,72,B
Ad,Qh,5s,Jh,3c,7d,Kc,6,1,12018,k
-,-,-,-,-,-,-,8,2,32,B
-,-,-,-,-,-,-,2,1,1471,-
8d,8h,-,-,-,-,-,8,3,33,c
-,-,-,-,-,-,-,2,2,8305,-
5d,9h,5s,Jh,3c,7d,Kc,6,2,4267,k
-,-,-,-,-,-,-,2,1,20763,B
Ah,6h,-,-,-,-,-,8,4,32,c
-,-,5s,Jh,3c,7d,Kc,6,3,4076,-
-,-,-,-,-,-,-,8,5,93,c
-,-,-,-,-,-,-,2,2,3677,B
-,-,-,-,-,-,-,8,6,227,f
-,-,5s,Jh,3c,7d,Kc,6,4,600,-
-,-,-,-,-,-,-,8,7,244,f
-,-,-,-,-,-,-,2,1,20763,r
-,-,5s,Jh,3c,7d,Kc,6,5,1798,-
-,-,-,-,-,-,-,2,2,3677,f
5s,7h,-,-,-,-,-,8,8,132,r
-,-,-,-,-,-,-,2,1,20763,-
-,-,-,-,-,-,-,8,1,72,f
-,-,5s,Jh,3c,7d,Kc,6,6,741,-
-,-,-,-,-,-,-,8,2,32,f
-,-,-,-,-,-,-,2,2,3677,-
Jh,As,-,-,-,-,-,6,1,2560,B
-,-,-,-,-,-,-,2,1,20763,-
8d,8h,-,-,-,-,-,8,3,33,c
-,-,-,-,-,-,-,2,2,3677,-
-,-,-,-,-,-,-,6,2,2445,B
-,-,-,-,-,-,-,2,1,4152,-
Ah,6h,-,-,-,-,-,8,4,32,c
-,-,-,-,-,-,-,6,3,360,f
-,-,-,-,-,-,-,8,5,93,f
-,-,-,-,-,-,-,2,2,735,-
Jd,7h,-,-,-,-,-,6,4,1078,c
Kc,Qh,-,-,-,-,-,2,1,1225,B
-,-,Ad,Qh,3c,-,-,8,1,72,-
-,-,-,-,-,-,-,6,5,445,f
-,-,Ad,Qh,3c,-,-,8,2,32,-
3h,2c,-,-,-,-,-,2,2,6921,B
-,-,-,-,-,-,-,6,6,7211,c
Kc,Qh,-,-,-,-,-,2,1,1225,c
8d,8h,Ad,Qh,3c,-,-,8,3,33,k
Jh,As,-,-,-,-,-,6,1,2560,c
Ah,6h,Ad,Qh,3c,-,-,8,4,32,k
3h,2c,-,-,-,-,-,2,2,6921,k
-,-,-,-,-,-,-,6,2,2445,k
Kc,Qh,6c,9d,Jh,-,-,2,1,1225,k
-,-,Ad,Qh,3c,-,-,8,5,93,-
3h,2c,6c,9d,Jh,-,-,2,2,6921,k
Jh,As,4s,Ah,Jc,-,-,6,1,984,b
Kc,Qh,6c,9d,Jh,7s,-,2,1,1225,k
-,-,Ad,Qh,3c,-,-,8,6,227,-
-,-,4s,Ah,Jc,-,-,6,2,940,f
-,-,Ad,Qh,3c,-,-,8,7,244,-
3h,2c,6c,9d,Jh,7s,-,2,2,6921,k
-,-,4s,Ah,Jc,-,-,6,3,138,-
Kc,Qh,6c,9d,Jh,7s,Ah,2,1,1225,k
5s,7h,Ad,Qh,3c,-,-,8,8,132,k
3h,2c,6c,9d,Jh,7s,Ah,2,2,6921,k
Jd,7h,4s,Ah,Jc,-,-,6,4,414,c
8h,Kd,-,-,-,-,-,2,1,6921,B
-,-,Ad,Qh,3c,5c,-,8,1,29,-
-,-,4s,Ah,Jc,-,-,6,5,171,-
-,-,Ad,Qh,3c,5c,-,8,2,13,-
8c,7s,-,-,-,-,-,2,2,1225,B
8d,8h,Ad,Qh,3c,5c,-,8,3,13,k
-,-,4s,Ah,Jc,-,-,6,6,2773,f
Ah,6h,Ad,Qh,3c,5c,-,8,4,13,b
8h,Kd,-,-,-,-,-,2,1,6921,c
Jh,As,4s,Ah,Jc,6d,-,6,1,346,b
8c,7s,-,-,-,-,-,2,2,1225,k
-,-,Ad,Qh,3c,5c,-,8,5,38,-
-,-,4s,Ah,Jc,6d,-,6,2,330,-
-,-,Ad,Qh,3c,5c,-,8,6,93,-
8h,Kd,9s,Qc,3h,-,-,2,1,6921,k
-,-,4s,Ah,Jc,6d,-,6,3,48,-
8c,7s,9s,Qc,3h,-,-,2,2,1225,k
-,-,Ad,Qh,3c,5c,-,8,7,100,-
Jd,7h,4s,Ah,Jc,6d,-,6,4,145,c
5s,7h,Ad,Qh,3c,5c,-,8,8,54,c
8h,Kd,9s,Qc,3h,5s,-,2,1,6921,k
-,-,4s,Ah,Jc,6d,-,6,5,60,-
8c,7s,9s,Qc,3h,5s,-,2,2,1225,k
8d,8h,Ad,Qh,3c,5c,-,8,3,13,c
-,-,4s,Ah,Jc,6d,-,6,6,974,-
-,-,Ad,Qh,3c,5c,Jh,8,1,29,-
8h,Kd,9s,Qc,3h,5s,7h,2,1,6921,k
-,-,Ad,Qh,3c,5c,Jh,8,2,13,-
Jh,As,4s,Ah,Jc,6d,Kd,6,1,346,k
8d,8h,Ad,Qh,3c,5c,Jh,8,3,13,k
8c,7s,9s,Qc,3h,5s,7h,2,2,1225,k
-,-,4s,Ah,Jc,6d,Kd,6,2,330,-
-,-,-,-,-,-,-,2,1,3678,B
Ah,6h,Ad,Qh,3c,5c,Jh,8,4,13,k
-,-,-,-,-,-,-,2,2,20762,B
-,-,4s,Ah,Jc,6d,Kd,6,3,48,-
-,-,-,-,-,-,-,2,1,3678,f
-,-,Ad,Qh,3c,5c,Jh,8,5,38,-
Jd,7h,4s,Ah,Jc,6d,Kd,6,4,145,k
-,-,Ad,Qh,3c,5c,Jh,8,6,93,-
-,-,-,-,-,-,-,2,1,3678,-
-,-,Ad,Qh,3c,5c,Jh,8,7,100,-
-,-,4s,Ah,Jc,6d,Kd,6,5,60,-
5s,7h,Ad,Qh,3c,5c,Jh,8,8,54,k
-,-,-,-,-,-,-,2,2,20762,-
-,-,4s,Ah,Jc,6d,Kd,6,6,974,-
-,-,-,-,-,-,-,2,1,3678,-
-,-,-,-,-,-,-,8,1,0,B
-,-,-,-,-,-,-,2,2,20762,-
-,-,-,-,-,-,-,8,2,0,B
-,-,-,-,-,-,-,7,1,643,B
-,-,-,-,-,-,-,8,3,0,Q
-,-,-,-,-,-,-,2,1,1471,-
-,-,-,-,-,-,-,7,2,94,B
-,-,-,-,-,-,-,2,2,8305,-
-,-,-,-,-,-,-,8,4,2,f
-,-,-,-,-,-,-,2,1,20763,B
-,-,-,-,-,-,-,8,5,5,c
-,-,-,-,-,-,-,2,2,3677,B
As,5c,-,-,-,-,-,7,3,283,c
-,-,-,-,-,-,-,2,1,20763,f
-,-,-,-,-,-,-,8,6,6,r
-,-,-,-,-,-,-,7,4,664,f
-,-,-,-,-,-,-,8,7,3,r
-,-,-,-,-,-,-,2,1,20763,-
-,-,-,-,-,-,-,8,8,1,f
Td,Tc,-,-,-,-,-,7,5,117,c
-,-,-,-,-,-,-,8,1,0,f
-,-,-,-,-,-,-,2,2,3677,-
-,-,-,-,-,-,-,7,6,1897,f
-,-,-,-,-,-,-,2,1,20763,-
-,-,-,-,-,-,-,8,2,0,f
-,-,-,-,-,-,-,2,2,3677,-
Ad,Jh,-,-,-,-,-,7,7,674,r
-,-,-,-,-,-,-,2,1,8305,-
-,-,-,-,-,-,-,8,5,5,f
-,-,-,-,-,-,-,7,1,643,f
-,-,-,-,-,-,-,8,6,6,r
-,-,-,-,-,-,-,2,2,1471,-
-,-,-,-,-,-,-,8,7,3,r
-,-,-,-,-,-,-,7,2,94,f
-,-,-,-,-,-,-,8,8,1,Q
-,-,-,-,-,-,-,2,1,525,B
As,5c,-,-,-,-,-,7,3,283,c
-,-,-,-,-,-,-,2,2,2966,B
-,-,-,-,-,-,-,8,6,6,r
Td,Tc,-,-,-,-,-,7,5,117,c
-,-,-,-,-,-,-,8,7,3,c
-,-,-,-,-,-,-,2,1,525,c
-,-,6d,6h,9h,-,-,7,1,643,-
-,-,-,-,-,-,-,2,2,2966,r
-,-,7s,Td,Qd,-,-,8,1,0,-
-,-,6d,6h,9h,-,-,7,2,94,-
-,-,7s,Td,Qd,-,-,8,2,0,-
-,-,-,-,-,-,-,2,1,525,c
-,-,7s,Td,Qd,-,-,8,3,0,-
As,5c,6d,6h,9h,-,-,7,3,283,k
-,-,7s,Td,Qd,-,-,8,4,0,-
-,-,Ad,8d,As,-,-,2,1,3678,k
-,-,6d,6h,9h,-,-,7,4,664,-
-,-,Ad,8d,As,-,-,2,2,20762,b
-,-,7s,Td,Qd,-,-,8,5,1,-
Td,Tc,6d,6h,9h,-,-,7,5,117,k
-,-,7s,Td,Qd,-,-,8,6,2,b
-,-,Ad,8d,As,-,-,2,1,3678,f
-,-,7s,Td,Qd,-,-,8,7,1,c
-,-,6d,6h,9h,-,-,7,6,1897,-
-,-,7s,Td,Qd,-,-,8,8,0,-
-,-,-,-,-,-,-,2,1,3678,-
Ad,Jh,6d,6h,9h,-,-,7,7,674,k
-,-,-,-,-,-,-,2,2,20762,-
-,-,7s,Td,Qd,Jd,-,8,1,0,-
-,-,-,-,-,-,-,2,1,282,-
-,-,6d,6h,9h,Qs,-,7,1,643,-
-,-,-,-,-,-,-,2,2,1597,-
-,-,7s,Td,Qd,Jd,-,8,2,0,-
-,-,6d,6h,9h,Qs,-,7,2,94,-
-,-,7s,Td,Qd,Jd,-,8,3,0,-
Ac,2c,-,-,-,-,-,2,1,6921,B
-,-,7s,Td,Qd,Jd,-,8,4,0,-
As,5c,6d,6h,9h,Qs,-,7,3,283,k
-,-,7s,Td,Qd,Jd,-,8,5,1,-
3c,7d,-,-,-,-,-,2,2,1225,B
-,-,6d,6h,9h,Qs,-,7,4,664,-
Ac,2c,-,-,-,-,-,2,1,6921,c
-,-,7s,Td,Qd,Jd,-,8,6,2,k
3c,7d,-,-,-,-,-,2,2,1225,k
Td,Tc,6d,6h,9h,Qs,-,7,5,117,k
Ac,2c,2s,5c,7s,-,-,2,1,2966,b
-,-,7s,Td,Qd,Jd,-,8,7,1,k
-,-,6d,6h,9h,Qs,-,7,6,1897,-
-,-,7s,Td,Qd,Jd,-,8,8,0,-
3c,7d,2s,5c,7s,-,-,2,2,525,c
Ad,Jh,6d,6h,9h,Qs,-,7,7,674,k
Ac,2c,2s,5c,7s,Ts,-,2,1,2966,k
-,-,7s,Td,Qd,Jd,8d,8,1,0,-
3c,7d,2s,5c,7s,Ts,-,2,2,525,k
-,-,6d,6h,9h,Qs,8h,7,1,643,-
Ac,2c,2s,5c,7s,Ts,As,2,1,2966,k
-,-,7s,Td,Qd,Jd,8d,8,2,0,-
-,-,6d,6h,9h,Qs,8h,7,2,94,-
-,-,7s,Td,Qd,Jd,8d,8,3,0,-
3c,7d,2s,5c,7s,Ts,As,2,2,525,k
-,-,7s,Td,Qd,Jd,8d,8,4,0,-
As,5c,6d,6h,9h,Qs,8h,7,3,283,k
-,-,7s,Td,Qd,Jd,8d,8,5,0,-
-,-,-,-,-,-,-,2,1,3672,B
-,-,6d,6h,9h,Qs,8h,7,4,664,-
-,-,-,-,-,-,-,2,2,20768,B
-,-,7s,Td,Qd,Jd,8d,8,6,1,b
-,-,-,-,-,-,-,2,1,3672,f
Td,Tc,6d,6h,9h,Qs,8h,7,5,117,k
-,-,-,-,-,-,-,2,1,3672,-
-,-,7s,Td,Qd,Jd,8d,8,7,0,f
-,-,6d,6h,9h,Qs,8h,7,6,1897,-
-,-,7s,Td,Qd,Jd,8d,8,8,0,-
-,-,-,-,-,-,-,2,2,20768,-
Ad,Jh,6d,6h,9h,Qs,8h,7,7,674,k
-,-,-,-,-,-,-,2,1,3672,-
-,-,-,-,-,-,-,6,1,60,B
9c,8s,-,-,-,-,-,7,1,299,B
-,-,-,-,-,-,-,6,2,171,B
-,-,-,-,-,-,-,2,2,20768,-
-,-,-,-,-,-,-,6,3,417,f
6c,Qh,-,-,-,-,-,7,2,895,B
Jd,9h,-,-,-,-,-,6,4,562,r
-,-,-,-,-,-,-,2,1,1468,-
Kd,Qs,-,-,-,-,-,7,3,2103,c
-,-,-,-,-,-,-,2,2,8307,-
Kc,Qh,-,-,-,-,-,6,5,131,c
-,-,-,-,-,-,-,2,1,6923,B
-,-,-,-,-,-,-,6,6,58,f
5s,5h,-,-,-,-,-,7,4,372,c
-,-,-,-,-,-,-,6,1,60,c
-,-,-,-,-,-,-,2,2,1223,B
Js,Qd,-,-,-,-,-,7,5,6009,c
-,-,-,-,-,-,-,2,1,6923,c
-,-,-,-,-,-,-,6,2,171,f
-,-,-,-,-,-,-,2,2,1223,k
-,-,-,-,-,-,-,7,6,2136,f
-,-,2c,2s,3s,-,-,2,1,20769,b
-,-,2d,Qs,Td,-,-,6,1,21,k
-,-,-,-,-,-,-,7,7,2038,f
-,-,2d,Qs,Td,-,-,6,2,60,-
-,-,2c,2s,3s,-,-,2,2,3671,f
9c,8s,-,-,-,-,-,7,1,299,c
-,-,-,-,-,-,-,2,1,20769,-
-,-,2d,Qs,Td,-,-,6,3,146,-
-,-,-,-,-,-,-,2,2,3671,-
6c,Qh,-,-,-,-,-,7,2,895,k
-,-,-,-,-,-,-,2,1,4153,-
Jd,9h,2d,Qs,Td,-,-,6,4,197,b
-,-,-,-,-,-,-,2,2,734,-
9c,8s,2h,2c,Tc,-,-,7,1,299,k
-,-,-,-,-,-,-,2,1,3670,B
Kc,Qh,2d,Qs,Td,-,-,6,5,46,c
6c,Qh,2h,2c,Tc,-,-,7,2,895,k
-,-,2d,Qs,Td,-,-,6,6,20,-
-,-,-,-,-,-,-,2,2,20770,B
-,-,2d,Qs,Td,-,-,6,1,21,f
Kd,Qs,2h,2c,Tc,-,-,7,3,2103,k
-,-,2d,Qs,Td,9d,-,6,1,21,-
-,-,-,-,-,-,-,2,1,3670,f
5s,5h,2h,2c,Tc,-,-,7,4,372,k
-,-,-,-,-,-,-,2,1,3670,-
-,-,2d,Qs,Td,9d,-,6,2,60,-
-,-,-,-,-,-,-,2,2,20770,-
Js,Qd,2h,2c,Tc,-,-,7,5,6009,k
-,-,-,-,-,-,-,2,1,3670,-
-,-,2d,Qs,Td,9d,-,6,3,146,-
-,-,2h,2c,Tc,-,-,7,6,2136,-
Jd,9h,2d,Qs,Td,9d,-,6,4,197,k
-,-,-,-,-,-,-,2,2,20770,-
-,-,2h,2c,Tc,-,-,7,7,2038,-
-,-,-,-,-,-,-,2,1,1468,-
Kc,Qh,2d,Qs,Td,9d,-,6,5,46,k
-,-,-,-,-,-,-,2,2,8308,-
9c,8s,2h,2c,Tc,7s,-,7,1,299,k
7h,9d,-,-,-,-,-,2,1,6923,B
-,-,2d,Qs,Td,9d,-,6,6,20,-
6c,Qh,2h,2c,Tc,7s,-,7,2,895,k
-,-,2d,Qs,Td,9d,6h,6,1,21,-
2c,6d,-,-,-,-,-,2,2,1223,B
-,-,2d,Qs,Td,9d,6h,6,2,60,-
Kd,Qs,2h,2c,Tc,7s,-,7,3,2103,k
-,-,2d,Qs,Td,9d,6h,6,3,146,-
7h,9d,-,-,-,-,-,2,1,6923,c
5s,5h,2h,2c,Tc,7s,-,7,4,372,k
2c,6d,-,-,-,-,-,2,2,1223,k
Jd,9h,2d,Qs,Td,9d,6h,6,4,197,k
7h,9d,8h,3h,5h,-,-,2,1,6923,k
Kc,Qh,2d,Qs,Td,9d,6h,6,5,46,k
Js,Qd,2h,2c,Tc,7s,-,7,5,6009,k
-,-,2d,Qs,Td,9d,6h,6,6,20,-
2c,6d,8h,3h,5h,-,-,2,2,1223,k
-,-,2h,2c,Tc,7s,-,7,6,2136,-
-,-,-,-,-,-,-,6,1,178,B
7h,9d,8h,3h,5h,Qh,-,2,1,6923,k
-,-,2h,2c,Tc,7s,-,7,7,2038,-
2c,6d,8h,3h,5h,Qh,-,2,2,1223,k
-,-,-,-,-,-,-,6,2,434,B
7h,9d,8h,3h,5h,Qh,Th,2,1,6923,k
-,-,-,-,-,-,-,6,3,584,r
9c,8s,2h,2c,Tc,7s,3c,7,1,299,k
-,-,-,-,-,-,-,6,4,138,f
2c,6d,8h,3h,5h,Qh,Th,2,2,1223,k
6c,Qh,2h,2c,Tc,7s,3c,7,2,895,k
-,-,-,-,-,-,-,2,1,3669,B
-,-,-,-,-,-,-,6,5,61,f
Kd,Qs,2h,2c,Tc,7s,3c,7,3,2103,k
-,-,-,-,-,-,-,6,6,62,c
-,-,-,-,-,-,-,2,2,20771,B
-,-,-,-,-,-,-,6,1,178,f
5s,5h,2h,2c,Tc,7s,3c,7,4,372,k
-,-,-,-,-,-,-,6,2,434,c
-,-,-,-,-,-,-,2,1,3669,f
Js,Qd,2h,2c,Tc,7s,3c,7,5,6009,k
-,-,-,-,-,-,-,2,1,3669,-
-,-,2h,3s,6h,-,-,6,1,178,-
-,-,2h,2c,Tc,7s,3c,7,6,2136,-
-,-,2h,3s,6h,-,-,6,2,434,k
-,-,-,-,-,-,-,2,2,20771,-
-,-,2h,2c,Tc,7s,3c,7,7,2038,-
-,-,-,-,-,-,-,2,1,3669,-
-,-,2h,3s,6h,-,-,6,3,584,k
-,-,-,-,-,-,-,2,2,20771,-
5h,8c,-,-,-,-,-,7,1,1342,B
-,-,-,-,-,-,-,2,1,1467,-
-,-,2h,3s,6h,-,-,6,4,138,-
4s,7h,-,-,-,-,-,7,2,3155,B
-,-,2h,3s,6h,-,-,6,5,61,-
-,-,-,-,-,-,-,2,2,8308,-
-,-,-,-,-,-,-,7,3,560,f
-,-,-,-,-,-,-,2,1,2967,B
-,-,2h,3s,6h,-,-,6,6,62,k
-,-,-,-,-,-,-,2,2,524,B
-,-,-,-,-,-,-,7,4,9013,f
-,-,-,-,-,-,-,2,1,2967,r
-,-,2h,3s,6h,Ks,-,6,1,2140,-
-,-,-,-,-,-,-,7,5,3204,f
-,-,2h,3s,6h,Ks,-,6,2,5215,k
-,-,-,-,-,-,-,2,2,524,c
-,-,-,-,-,-,-,7,6,3057,f
-,-,2h,9d,6s,-,-,2,1,1093,b
-,-,2h,3s,6h,Ks,-,6,3,7012,k
3d,3c,-,-,-,-,-,7,7,449,c
-,-,2h,3s,6h,Ks,-,6,4,1661,-
-,-,2h,9d,6s,-,-,2,2,193,c
5h,8c,-,-,-,-,-,7,1,1342,c
-,-,2h,9d,6s,Td,-,2,1,1093,k
-,-,2h,3s,6h,Ks,-,6,5,735,-
4s,7h,-,-,-,-,-,7,2,3155,k
-,-,2h,3s,6h,Ks,-,6,6,755,b
-,-,2h,9d,6s,Td,-,2,2,193,k
-,-,2h,3s,6h,Ks,-,6,2,5215,f
5h,8c,Ts,5s,Ks,-,-,7,1,1342,k
-,-,2h,3s,6h,Ks,-,6,3,7012,f
-,-,2h,9d,6s,Td,Th,2,1,561,b
4s,7h,Ts,5s,Ks,-,-,7,2,3155,k
-,-,2h,9d,6s,Td,Th,2,2,99,f
-,-,-,-,-,-,-,6,1,93,-
-,-,Ts,5s,Ks,-,-,7,3,560,-
-,-,-,-,-,-,-,6,2,226,-
As,Qs,-,-,-,-,-,2,1,1219,B
-,-,Ts,5s,Ks,-,-,7,4,9013,-
7d,3d,-,-,-,-,-,2,2,6927,B
-,-,-,-,-,-,-,6,3,304,-
As,Qs,-,-,-,-,-,2,1,1219,c
-,-,-,-,-,-,-,6,4,72,-
-,-,Ts,5s,Ks,-,-,7,5,3204,-
-,-,-,-,-,-,-,6,5,31,-
7d,3d,-,-,-,-,-,2,2,6927,k
-,-,Ts,5s,Ks,-,-,7,6,3057,-
As,Qs,3s,4s,3h,-,-,2,1,522,k
-,-,-,-,-,-,-,6,6,32,-
3d,3c,Ts,5s,Ks,-,-,7,7,449,k
-,-,-,-,-,-,-,7,1,306,B
7d,3d,3s,4s,3h,-,-,2,2,2968,b
-,-,-,-,-,-,-,7,2,412,B
5h,8c,Ts,5s,Ks,Kc,-,7,1,1342,k
-,-,-,-,-,-,-,7,3,97,c
As,Qs,3s,4s,3h,-,-,2,1,522,c
4s,7h,Ts,5s,Ks,Kc,-,7,2,3155,k
As,Qs,3s,4s,3h,7h,-,2,1,192,k
-,-,-,-,-,-,-,7,4,12113,c
-,-,Ts,5s,Ks,Kc,-,7,3,560,-
-,-,-,-,-,-,-,7,5,43,f
7d,3d,3s,4s,3h,7h,-,2,2,1093,b
-,-,Ts,5s,Ks,Kc,-,7,4,9013,-
As,Qs,3s,4s,3h,7h,-,2,1,192,c
-,-,-,-,-,-,-,7,6,44,f
-,-,Ts,5s,Ks,Kc,-,7,5,3204,-
-,-,-,-,-,-,-,7,7,125,f
As,Qs,3s,4s,3h,7h,2s,2,1,66,k
-,-,Ts,5s,Ks,Kc,-,7,6,3057,-
7d,3d,3s,4s,3h,7h,2s,2,2,377,b
-,-,-,-,-,-,-,7,1,306,r
As,Qs,3s,4s,3h,7h,2s,2,1,66,c
-,-,-,-,-,-,-,7,2,412,f
3d,3c,Ts,5s,Ks,Kc,-,7,7,449,k
-,-,-,-,-,-,-,7,3,97,c
-,-,-,-,-,-,-,2,1,2972,B
-,-,-,-,-,-,-,7,4,12113,c
5h,8c,Ts,5s,Ks,Kc,Qd,7,1,1342,k
-,-,3h,Qs,Ts,-,-,7,1,106,k
-,-,-,-,-,-,-,2,2,518,B
4s,7h,Ts,5s,Ks,Kc,Qd,7,2,3155,k
-,-,-,-,-,-,-,2,1,2972,r
-,-,3h,Qs,Ts,-,-,7,2,143,-
-,-,Ts,5s,Ks,Kc,Qd,7,3,560,-
-,-,3h,Qs,Ts,-,-,7,3,33,k
-,-,-,-,-,-,-,2,2,518,c
-,-,3h,Qs,Ts,-,-,7,4,4202,b
-,-,Ts,5s,Ks,Kc,Qd,7,4,9013,-
-,-,3h,Qs,Ts,-,-,7,5,15,-
-,-,Jd,8s,7h,-,-,2,1,2972,k
-,-,Ts,5s,Ks,Kc,Qd,7,5,3204,-
-,-,3h,Qs,Ts,-,-,7,6,15,-
-,-,Jd,8s,7h,-,-,2,2,518,k
-,-,Ts,5s,Ks,Kc,Qd,7,6,3057,-
-,-,Jd,8s,7h,Tc,-,2,1,1095,b
-,-,3h,Qs,Ts,-,-,7,7,43,-
-,-,Jd,8s,7h,Tc,-,2,2,191,c
3d,3c,Ts,5s,Ks,Kc,Qd,7,7,449,k
-,-,Jd,8s,7h,Tc,9h,2,1,562,b
-,-,3h,Qs,Ts,-,-,7,1,106,c
-,-,Jd,8s,7h,Tc,9h,2,2,98,f
-,-,-,-,-,-,-,7,1,1484,B
-,-,-,-,-,-,-,2,1,1207,B
-,-,3h,Qs,Ts,-,-,7,3,33,f
-,-,-,-,-,-,-,2,2,6939,B
Kd,4d,-,-,-,-,-,7,2,263,B
-,-,-,-,-,-,-,2,1,1207,c
-,-,3h,Qs,Ts,8h,-,7,1,5212,k
-,-,-,-,-,-,-,2,2,6939,k
-,-,-,-,-,-,-,7,3,4241,f
-,-,Qh,5c,2s,-,-,2,1,3623,b
-,-,3h,Qs,Ts,8h,-,7,2,7009,-
-,-,Qh,5c,2s,-,-,2,2,20817,f
-,-,-,-,-,-,-,7,4,1508,f
-,-,-,-,-,-,-,2,1,3623,-
-,-,3h,Qs,Ts,8h,-,7,3,1661,-
-,-,-,-,-,-,-,2,2,20817,-
-,-,-,-,-,-,-,7,5,1438,f
-,-,-,-,-,-,-,2,1,724,-
-,-,3h,Qs,Ts,8h,-,7,4,205921,b
Ac,Tc,-,-,-,-,-,7,6,211,r
-,-,3h,Qs,Ts,8h,-,7,5,735,-
-,-,-,-,-,-,-,2,2,4163,-
-,-,-,-,-,-,-,7,7,632,f
-,-,-,-,-,-,-,2,1,6938,B
-,-,3h,Qs,Ts,8h,-,7,6,763,-
-,-,-,-,-,-,-,2,2,1208,B
-,-,-,-,-,-,-,7,1,1484,f
-,-,-,-,-,-,-,2,1,6938,c
-,-,3h,Qs,Ts,8h,-,7,7,2140,-
Kd,4d,-,-,-,-,-,7,2,263,c
-,-,3h,Qs,Ts,8h,-,7,1,5212,f
-,-,-,-,-,-,-,2,2,1208,k
-,-,-,-,-,-,-,7,1,53,-
-,-,9d,8h,Th,-,-,2,1,20816,k
-,-,Jd,Ad,Td,-,-,7,1,536,-
-,-,9d,8h,Th,-,-,2,2,3624,b
-,-,-,-,-,-,-,7,2,72,-
Kd,4d,Jd,Ad,Td,-,-,7,2,95,k
-,-,-,-,-,-,-,7,3,17,-
-,-,9d,8h,Th,-,-,2,1,20816,f
-,-,-,-,-,-,-,7,4,2122,-
-,-,Jd,Ad,Td,-,-,7,3,1534,-
-,-,-,-,-,-,-,7,5,7,-
-,-,-,-,-,-,-,2,1,20816,-
-,-,Jd,Ad,Td,-,-,7,4,545,-
-,-,-,-,-,-,-,2,2,3624,-
-,-,-,-,-,-,-,7,6,7,-
-,-,-,-,-,-,-,2,1,4163,-
-,-,-,-,-,-,-,7,7,22,-
-,-,-,-,-,-,-,2,2,724,-
-,-,Jd,Ad,Td,-,-,7,5,520,-
Ac,2d,-,-,-,-,-,2,1,1208,B
-,-,-,-,-,-,-,7,1,539,B
Ac,Tc,Jd,Ad,Td,-,-,7,6,76,b
-,-,-,-,-,-,-,7,2,127,B
2h,Qs,-,-,-,-,-,2,2,6938,B
-,-,-,-,-,-,-,7,3,15842,f
-,-,Jd,Ad,Td,-,-,7,7,228,-
-,-,-,-,-,-,-,7,4,56,f
Ac,2d,-,-,-,-,-,2,1,1208,c
Kd,4d,Jd,Ad,Td,-,-,7,2,95,c
2h,Qs,-,-,-,-,-,2,2,6938,k
-,-,-,-,-,-,-,7,5,58,c
Ac,2d,Tc,Kc,6h,-,-,2,1,1208,k
-,-,-,-,-,-,-,7,6,164,f
-,-,Jd,Ad,Td,6c,-,7,1,274,-
-,-,-,-,-,-,-,7,7,399,f
2h,Qs,Tc,Kc,6h,-,-,2,2,6938,k
